id,text,text_implied,target,stereotype,lingua,dataset_name
187,though all white men & women r not jews all jews  white men & women  i'm white man & jew.ur not even a man or woman !,['Jewish people consider themselves better than white people despite being white'],['Jewish people'],[],en,implicit_hate_v1_stg3_posts
188,they also founded america as a white country  and would stand with th,['Minorities are second class citizens.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
189,they also founded america as a white country  and would stand with th,['America is a white country.'],['white people'],[],en,implicit_hate_v1_stg3_posts
190,the genocide in south africa where whites are being brutally massacred by blacks is race war . the blacks there are power hungry ...,['Blacks are brutal and savage killers.'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
191,the genocide in south africa where whites are being brutally massacred by blacks is race war . the blacks there are power hungry ...,['Blacks in South Africa kill whites.'],['blacks in South Africa'],[],en,implicit_hate_v1_stg3_posts
192,white lives are important !,['White people are important.'],['white people'],[],en,implicit_hate_v1_stg3_posts
193,white lives are important !,"[""White people's lives aren't valued""]",['White people'],[],en,implicit_hate_v1_stg3_posts
194,hungarian politicians protesting against invasion ! hungary is the only normal country in europe + visegrad group,['Immigrants want to take over'],['Immigrants'],[],en,implicit_hate_v1_stg3_posts
195,the most disgusting of anti-whites do thatuse extreme racism against whites against them because it increases the reaction by 5 % or similar,"[""Non-whites don't like white people.""]",['non-whites'],[],en,implicit_hate_v1_stg3_posts
196,the most disgusting of anti-whites do thatuse extreme racism against whites against them because it increases the reaction by 5 % or similar,['Minorities are racist'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
197,our cities were actually livable when they were run by those ebil racist white soopremacists,['White people are racist.'],['white people'],[],en,implicit_hate_v1_stg3_posts
198,our cities were actually livable when they were run by those ebil racist white soopremacists,['Minorities are incapable of leadership'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
199,he told the world : the immortal words of adolf hitler ( video ) via,['Minorities are inferior races'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
200,philip girladi interview  jewish americans pushing wars via,['Jewish people are violent and trying to take over the world'],['Jewish people'],[],en,implicit_hate_v1_stg3_posts
201,philip girladi interview  jewish americans pushing wars via,['jews are warmongers'],['jews'],[],en,implicit_hate_v1_stg3_posts
202,oh yeah while some alt-right cuck says ' staahpp  we supp,['Conservative males are impotent and weak'],['Conservative males'],[],en,implicit_hate_v1_stg3_posts
203,milo boasts about getting railed for 18 hours by his black boyfriend . he bathes in blood . that's terrible optics in the south,['Black people are bad.'],['black people'],[],en,implicit_hate_v1_stg3_posts
204,milo boasts about getting railed for 18 hours by his black boyfriend . he bathes in blood . that's terrible optics in the south,['Blacks are heathens'],['Blacks'],[],en,implicit_hate_v1_stg3_posts
205,the california gop convention is under siege by protesters with mexican flags,['Latinos in the US are not patriotic'],['Latinos'],[],en,implicit_hate_v1_stg3_posts
206,bill warner  phd : moderate muslims cannot save us #foxnews #cnn #abcnews #kafir,['Muslims are radicals'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
207,bill warner  phd : moderate muslims cannot save us #foxnews #cnn #abcnews #kafir,['Muslims are powerless.'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
208,whites who're true to themselves and their people .,['White people understand white people.'],['white people'],[],en,implicit_hate_v1_stg3_posts
209,whites who're true to themselves and their people .,['Minorities are inferior to whites'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
210,very happy to hear this ; gives heart to all nationalists who oppose #whitegenocide,['Minorities are in favor of killing whites.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
211,very happy to hear this ; gives heart to all nationalists who oppose #whitegenocide,['Nationalists are white.'],['nationalists'],[],en,implicit_hate_v1_stg3_posts
212,think for yourself for a change . i bet you think blm and antifa are peaceful .,['BLM is full of hate.'],['BLM'],[],en,implicit_hate_v1_stg3_posts
213,think for yourself for a change . i bet you think blm and antifa are peaceful .,['Leftists are brutal and barbarous'],['Leftists'],[],en,implicit_hate_v1_stg3_posts
214,white antifas are going to have to live by there creed . they need to enjoy multicultural america .,['Enjoy a multicultural America.'],['White Antifa members'],[],en,implicit_hate_v1_stg3_posts
215,white antifas are going to have to live by there creed . they need to enjoy multicultural america .,"[""White people are two faced and don't really want more people of color in America""]",['White people'],[],en,implicit_hate_v1_stg3_posts
216,you're like prewhites  not quite white .,['People of color are inferior because they are not white'],['People of color'],[],en,implicit_hate_v1_stg3_posts
217,whites need to gtfo of africa while they still can,['White people need to leave Africa.'],['white people'],[],en,implicit_hate_v1_stg3_posts
218,whites need to gtfo of africa while they still can,['Black people are dangerous'],['Black people'],[],en,implicit_hate_v1_stg3_posts
219,white nationalism has no place in this country . it never will .,['Whites are separatists'],['Whites'],[],en,implicit_hate_v1_stg3_posts
220,white nationalism has no place in this country . it never will .,['whites feel superior'],['white nationalists'],[],en,implicit_hate_v1_stg3_posts
221,lincoln should of let the south go now we have a ridicuolously divided country,['whites are racists'],['white folks'],[],en,implicit_hate_v1_stg3_posts
222,lincoln should of let the south go now we have a ridicuolously divided country,['Southerners promote division.'],['Southerners'],[],en,implicit_hate_v1_stg3_posts
223,how do you explain the thousands of incidents of white on white domestic violence per year ? interracial dating ?,"[""White people don't like other white people.""]",['white people'],[],en,implicit_hate_v1_stg3_posts
224,how do you explain the thousands of incidents of white on white domestic violence per year ? interracial dating ?,['Whites are violent'],['Whites'],[],en,implicit_hate_v1_stg3_posts
225,""" unbelievable hate-filled insanity to suggest it is somehow  """" wrong """" """" for a nation to protect its people from rape / murder / genocide """"""",['Immigrants are savage criminals.'],['Immigrants'],[],en,implicit_hate_v1_stg3_posts
226,""" unbelievable hate-filled insanity to suggest it is somehow  """" wrong """" """" for a nation to protect its people from rape / murder / genocide """"""",['illegal immigration is dangerous'],['immigrants'],[],en,implicit_hate_v1_stg3_posts
227,propaganda photo to make white people appear humiliated . sorry  not applicable here .,"[""White people shouldn't be sorry.""]",['white people'],[],en,implicit_hate_v1_stg3_posts
228,propaganda photo to make white people appear humiliated . sorry  not applicable here .,['Minorities want to disgrace whites.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
229,white genocide,['Minorities are looking to wipe out white culture.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
230,""" rt :  """" i want to do jihad ... it is written in the koran that you are allowed to kill infidels as you would kill a dog . """" """" """"""",['Muslim people can kill others.'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
231,""" rt :  """" i want to do jihad ... it is written in the koran that you are allowed to kill infidels as you would kill a dog . """" """" """"""",['Muslims are violent people who hate anyone who is not a Muslim'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
232,- poland is looking to protect its people.muslims bring with them the baggage of islam . this poses a potential threat .,['Muslims are threatening'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
233,- poland is looking to protect its people.muslims bring with them the baggage of islam . this poses a potential threat .,['Muslims are threatening.'],['Muslims'],[],en,implicit_hate_v1_stg3_posts
234,girl bright and early this morning the crazy racist white folks are acting up,['White people are racist.'],['white people'],[],en,implicit_hate_v1_stg3_posts
235,girl bright and early this morning the crazy racist white folks are acting up,['White people are racists'],['White people'],[],en,implicit_hate_v1_stg3_posts
236,#sodomybasedmarriage & racist israel has more public support than white people advocating for basic human rights .,['Jews are given special privilege'],['Jews'],[],en,implicit_hate_v1_stg3_posts
237,#sodomybasedmarriage & racist israel has more public support than white people advocating for basic human rights .,['Israelis are racist.'],['Israelis'],[],en,implicit_hate_v1_stg3_posts
238,nope  but ' racist ' is the new n word for white people .,['White people are racists'],['White people'],[],en,implicit_hate_v1_stg3_posts
239,nope  but ' racist ' is the new n word for white people .,['Minorities are prejudiced towards whites.'],['Minorities'],[],en,implicit_hate_v1_stg3_posts
240,what she really means is your white  allah will judge you  and non-believers have no morality . ;) :,"[""Non-believers aren't moral.""]",['non-believers'],[],en,implicit_hate_v1_stg3_posts
241,what she really means is your white  allah will judge you  and non-believers have no morality . ;) :,['Non-Muslims are immoral'],['Non-muslims'],[],en,implicit_hate_v1_stg3_posts
242,"""  """" white privilege conference """" """" says resisting jihad is racist  bashes robert spencer and pamela geller - - we respond """"""",['White people are privileged.'],['white people'],[],en,implicit_hate_v1_stg3_posts
